Id,MasterName,ReportGroup,Status,MajorGroup,FamilyGroup,RecipeLink,MenuItemName,ObjectNumber,HierarchyId,LP_DontPrintWhenNOPrefix,LP_PrintQuantityAlways,LP_FlavourItem,LP_DoNotPrintWhenDisplayInDefaultState,LP_SugarCaneItem,LP_PrintInDefaultState
17253,160579,11,"00000000	",3000,30001,,12oz Coffee,42020013,42,,,,,,
17254,160581,11,"00000000	",3000,30001,,16oz Coffee,42020014,42,,,,,,
17255,160583,11,"00000000	",3000,30001,,20oz Coffee,42020015,42,,,,,,
17256,160585,11,"00000000	",3000,30001,,12oz Decaf Coffee,42020016,42,,,,,,
17257,160587,11,"00000000	",3000,30001,,16oz Decaf Coffee,42020017,42,,,,,,
17262,160566,11,"00000000	",3000,30001,,20oz Decaf Coffee,42020018,42,,,,,,
17263,160568,11,"00000000	",3000,30001,,Espresso,42020019,42,,,,,,
17264,160570,11,"00000000	",3000,30001,,Macchiato,42020020,42,,,,,,
17258,160589,11,"00000000	",3000,30001,,16oz Americano,42020021,42,,,,,,
17265,160592,11,"00000000	",3000,30001,,20oz Americano,42020022,42,,,,,,
17266,160594,11,"00000000	",3000,30001,,12oz Cappuccino,42020023,42,,,,,,
17259,160611,11,"00000000	",3000,30001,,16oz Cappuccino,42020024,42,,,,,,
17260,160613,11,"00000000	",3000,30001,,20oz Cappuccino,42020025,42,,,,,,
17267,160596,11,"00000000	",3000,30001,,12oz Latte,42020026,42,,,,,,
17268,160598,11,"00000000	",3000,30001,,16oz Latte,42020027,42,,,,,,
17261,160615,11,"00000000	",3000,30001,,20oz Latte,42020028,42,,,,,,
17282,160617,11,"00000000	",3000,30001,,12oz Mocha,42020029,42,,,,,,
17283,160619,11,"00000000	",3000,30001,,16oz Mocha,42020030,42,,,,,,
17269,160600,11,"00000000	",3000,30001,,20oz Mocha,42020031,42,,,,,,
17270,160602,11,"00000000	",3000,30001,,12oz Hot Chocolate,42020032,42,,,,,,
17271,160604,11,"00000000	",3000,30001,,16oz Hot Chocolate,42020033,42,,,,,,
17272,160606,11,"00000000	",3000,30001,,20oz Hot Chocolate,42020034,42,,,,,,
17284,160621,11,"00000000	",3000,30001,,12oz Chai Latte,42020035,42,,,,,,
17285,160623,11,"00000000	",3000,30001,,16oz Chai Latte,42020036,42,,,,,,
17273,160608,11,"00000000	",3000,30001,,20oz Chai Latte,42020037,42,,,,,,
17286,160625,11,"00000000	",3000,30001,,12oz Dirty Chai,42020038,42,,,,,,
17287,160627,11,"00000000	",3000,30001,,16oz Dirty Chai,42020039,42,,,,,,
17274,160610,11,"00000000	",3000,30001,,20oz Dirty Chai,42020040,42,,,,,,
17275,160632,11,"00000000	",3000,30001,,12oz Matcha Latte,42020041,42,,,,,,
17276,160634,11,"00000000	",3000,30001,,16oz Matcha Latte,42020042,42,,,,,,
17288,160629,11,"00000000	",3000,30001,,20oz Matcha Latte,42020043,42,,,,,,
17277,160636,11,"00000000	",3000,30001,,English Breakfast,42020044,42,,,,,,
17278,160638,11,"00000000	",3000,30001,,Earl Grey Supreme,42020045,42,,,,,,
17289,160715,11,"00000000	",3000,30001,,Jade Cloud Green,42020046,42,,,,,,
17279,160640,11,"00000000	",3000,30001,,Matcha Supergreen,42020047,42,,,,,,
17280,160642,11,"00000000	",3000,30001,,Peppermint,42020048,42,,,,,,
17290,160717,11,"00000000	",3000,30001,,Chamomile Medley,42020049,42,,,,,,
17291,160719,11,"00000000	",3000,30001,,Turmeric Ginger,42020050,42,,,,,,
17292,160721,11,"00000000	",3000,30001,,16oz Cold Brew,42020051,42,,,,,,
17293,160723,11,"00000000	",3000,30001,,20oz Cold Brew,42020052,42,,,,,,
17294,160725,11,"00000000	",3000,30001,,16oz Iced Americano,42020053,42,,,,,,
17281,160644,11,"00000000	",3000,30001,,20oz Iced Americano,42020054,42,,,,,,
17302,160646,11,"00000000	",3000,30001,,16oz Iced Latte,42020055,42,,,,,,
17303,160648,11,"00000000	",3000,30001,,20oz Iced Latte,42020056,42,,,,,,
17295,160727,11,"00000000	",3000,30001,,16oz Iced Mocha,42020057,42,,,,,,
17296,160729,11,"00000000	",3000,30001,,20oz Iced Mocha,42020058,42,,,,,,
17304,160650,11,"00000000	",3000,30001,,16oz Iced Tea - Classic Black,42020059,42,,,,,,
17305,160652,11,"00000000	",3000,30001,,20oz Iced Tea - Classic Black,42020060,42,,,,,,
17297,160731,11,"00000000	",3000,30001,,16oz Iced Tea - Citron Green,42020061,42,,,,,,
17298,160733,11,"00000000	",3000,30001,,20oz Iced Tea - Citron Green,42020062,42,,,,,,
17299,160735,11,"00000000	",3000,30001,,16oz Iced Chai,42020063,42,,,,,,
17300,160737,11,"00000000	",3000,30001,,20oz Iced Chai,42020064,42,,,,,,
17306,160654,11,"00000000	",3000,30001,,16oz Iced Matcha Latte,42020065,42,,,,,,
17307,160656,11,"00000000	",3000,30001,,20oz Iced Matcha Latte,42020066,42,,,,,,
